age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,outcome
33,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
37,Self-emp-not-inc,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,0
39,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,16,0
20,Private,9,Never-married,Sales,Own-child,White,Female,0,0,30,0
22,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
28,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
59,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
35,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,1
19,,10,Never-married,,Own-child,White,Female,0,0,40,0
51,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
42,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
36,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,40,1
31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
28,Self-emp-not-inc,10,Never-married,Transport-moving,Not-in-family,White,Male,0,1762,40,0
46,Private,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2824,40,1
33,Federal-gov,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,1
52,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1741,38,0
35,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,1
24,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,0
62,Private,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,0
59,Private,12,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,0
22,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,48,0
48,Self-emp-not-inc,9,Separated,Other-service,Other-relative,White,Female,0,0,25,0
31,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,0
37,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,0
55,State-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,0
45,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,1
25,Local-gov,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,0
23,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
21,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,0
34,Private,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,0
58,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
66,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,1
20,,10,Never-married,,Own-child,White,Female,0,0,45,0
44,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
60,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,1
47,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,1
50,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,1
25,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,0
35,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,0
47,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,1
18,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,24,0
57,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
31,Self-emp-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,0
35,Private,9,Separated,Transport-moving,Own-child,White,Male,0,0,50,0
19,Private,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,30,0
49,Local-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,0,323,20,0
25,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
67,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,0
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
20,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,0
17,Private,5,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
35,Private,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,55,0
24,Private,9,Divorced,Protective-serv,Own-child,White,Female,0,1762,40,0
43,Federal-gov,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,40,1
63,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
32,State-gov,8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0
39,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,1
40,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,0
52,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,1
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
46,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,50,1
79,,15,Married-civ-spouse,,Husband,White,Male,0,0,10,0
55,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
39,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,36,0
34,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
47,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,1
27,Private,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,0
22,Private,9,Never-married,Sales,Own-child,White,Male,0,0,55,0
58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,1
44,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,1
44,Self-emp-not-inc,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,0
58,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
22,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,0
47,Private,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,0
27,Private,10,Never-married,Sales,Unmarried,White,Male,0,0,50,0
22,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
21,Self-emp-not-inc,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,4508,0,30,0
46,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
41,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,1
41,Private,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,1
25,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,35,0
57,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,0
62,Local-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,0
81,,9,Married-civ-spouse,,Husband,White,Male,0,0,18,0
46,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,0
56,Private,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,0
28,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,0
23,Private,4,Never-married,Other-service,Not-in-family,White,Male,0,0,25,0
30,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,0
32,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
28,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,1
37,State-gov,11,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,1
50,Federal-gov,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,0
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,1
52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
40,Private,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,0
21,Private,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,0
44,Private,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,1
23,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,0
30,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,0
22,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
75,Self-emp-not-inc,14,Widowed,Sales,Not-in-family,White,Male,0,0,45,0
22,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,30,0
38,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
47,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,1
31,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,0,2415,40,1
27,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,0
33,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,33,0
55,Private,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,1
36,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,0
44,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
50,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,1
33,Private,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1
54,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
32,Private,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,0
25,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,0
23,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,0
24,Private,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,0
60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,0
52,Private,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,50,0
36,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
32,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,1
37,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,7430,0,45,1
64,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,40,1
38,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,0
29,Private,9,Separated,Other-service,Unmarried,Black,Female,0,0,30,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
61,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,1
36,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
33,Private,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,7688,0,38,1
46,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,55,1
51,,9,Married-civ-spouse,,Husband,White,Male,0,0,40,1
19,State-gov,7,Never-married,Other-service,Own-child,White,Male,0,0,30,0
32,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,1
33,Private,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,0
44,Private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,1
64,State-gov,16,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,1
32,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,60,0
23,Private,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
69,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,50,1
49,Private,13,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,1
32,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,1
44,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
59,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,1
31,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,1
57,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,1
41,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,0
38,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,1
59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
30,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,99999,0,50,1
45,Local-gov,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,1
41,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,0
19,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,0
40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,1
47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
21,,10,Never-married,,Own-child,White,Female,0,0,40,0
45,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
53,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,0
28,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1
47,Private,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,35,1
37,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
30,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
23,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,1
36,Local-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,1
42,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
33,Private,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,30,0
76,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,0
51,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,1
42,Federal-gov,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,1
29,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,38,0
21,,11,Never-married,,Not-in-family,White,Male,0,0,40,0
20,Private,12,Never-married,Transport-moving,Own-child,White,Male,0,0,20,0
71,,4,Divorced,,Unmarried,White,Male,0,0,45,0
44,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,0
36,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
20,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,35,0
51,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,1
45,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1
62,Local-gov,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,0
32,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
28,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,0
28,Self-emp-not-inc,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,0
90,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,72,1
19,Private,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,25,0
29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,0
23,Private,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
54,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,1
27,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
39,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,0
57,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
64,Local-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,0
40,Self-emp-inc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,0
69,,9,Married-civ-spouse,,Husband,White,Male,0,0,45,1
68,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,40,0
42,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,40,1
74,Private,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,0
36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,1
52,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
34,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,1
29,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
19,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,40,0
42,Self-emp-inc,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,2201,60,1
54,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,1
52,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
83,Self-emp-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,50,1
24,,9,Separated,,Unmarried,Black,Female,0,0,37,0
50,Self-emp-not-inc,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,0
36,Private,9,Never-married,Sales,Unmarried,White,Male,0,0,60,1
42,Local-gov,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,0
49,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
53,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,1
34,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
57,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,0
58,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
34,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1
50,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,1
58,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1
39,Private,10,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,1
23,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
34,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
52,Private,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,60,1
44,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
33,Private,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,1
46,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
53,Federal-gov,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,58,0
49,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,0
32,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,1
37,Local-gov,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,32,0
58,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
39,Private,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,0
27,Private,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,0
43,Private,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,0
46,State-gov,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,0
54,Federal-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,1
45,Self-emp-inc,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,0
21,Private,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,0
